"Participant ID"	"Group ID"	"Info Type ID"	"Info Type"	"Privacy Setting"	"Response"
583	1	6	"Photo"	"N/A"	1
583	1	3	"Check-in"	"N/A"	1
583	1	6	"Photo"	"N/A"	1
583	1	6	"Photo"	"N/A"	0
583	1	3	"Check-in"	"N/A"	1
583	1	5	"Photo Album"	"FRIENDS"	1
583	1	3	"Check-in"	"N/A"	1
583	1	3	"Check-in"	"N/A"	1
583	1	5	"Photo Album"	"FRIENDS"	1
583	1	5	"Photo Album"	"EVERYONE"	1
583	1	6	"Photo"	"N/A"	1
583	1	3	"Check-in"	"N/A"	1
583	1	5	"Photo Album"	"FRIENDS"	0
583	1	5	"Photo Album"	"FRIENDS"	1
583	1	6	"Photo"	"N/A"	1
583	1	3	"Check-in"	"N/A"	1
583	1	5	"Photo Album"	"FRIENDS"	0
583	1	3	"Check-in"	"N/A"	1
583	1	5	"Photo Album"	"FRIENDS"	1
583	1	6	"Photo"	"N/A"	0
583	1	4	"Status Update"	"FRIENDS"	1
583	1	4	"Status Update"	"FRIENDS"	1
583	1	4	"Status Update"	"FRIENDS"	1
583	1	4	"Status Update"	"FRIENDS"	1
583	1	4	"Status Update"	"CUSTOM"	1
583	1	4	"Status Update"	"FRIENDS"	1
583	1	4	"Status Update"	"N/A"	1
583	1	4	"Status Update"	"FRIENDS"	1
583	1	4	"Status Update"	"FRIENDS"	1
583	1	4	"Status Update"	"CUSTOM"	1
583	1	4	"Status Update"	"FRIENDS"	1
583	1	4	"Status Update"	"CUSTOM"	0
583	1	4	"Status Update"	"FRIENDS"	1
583	1	4	"Status Update"	"N/A"	1
600	1	2	"Like / Interest"	"N/A"	1
600	1	2	"Like / Interest"	"N/A"	1
600	1	2	"Like / Interest"	"N/A"	1
600	1	1	"Friend"	"N/A"	1
600	1	1	"Friend"	"N/A"	1
600	1	1	"Friend"	"N/A"	1
600	1	0	"Profile Info"	"N/A"	0
600	1	0	"Profile Info"	"N/A"	0
600	1	0	"Profile Info"	"N/A"	1
600	1	0	"Profile Info"	"N/A"	0
600	1	1	"Friend"	"N/A"	1
600	1	1	"Friend"	"N/A"	1
600	1	1	"Friend"	"N/A"	1
600	1	2	"Like / Interest"	"N/A"	1
600	1	2	"Like / Interest"	"N/A"	1
600	1	0	"Profile Info"	"N/A"	0
600	1	2	"Like / Interest"	"N/A"	1
600	1	2	"Like / Interest"	"N/A"	1
600	1	0	"Profile Info"	"N/A"	1
600	1	1	"Friend"	"N/A"	1
600	1	0	"Profile Info"	"N/A"	1
600	1	1	"Friend"	"N/A"	1
600	1	2	"Like / Interest"	"N/A"	1
600	1	1	"Friend"	"N/A"	1
600	1	0	"Profile Info"	"N/A"	0
600	1	1	"Friend"	"N/A"	1
600	1	0	"Profile Info"	"N/A"	0
600	1	0	"Profile Info"	"N/A"	1
600	1	0	"Profile Info"	"N/A"	1
600	1	2	"Like / Interest"	"N/A"	1
600	1	2	"Like / Interest"	"N/A"	1
600	1	2	"Like / Interest"	"N/A"	1
600	1	1	"Friend"	"N/A"	1
600	1	1	"Friend"	"N/A"	1
600	1	0	"Profile Info"	"N/A"	0
600	1	2	"Like / Interest"	"N/A"	1
600	1	2	"Like / Interest"	"N/A"	1
600	1	0	"Profile Info"	"N/A"	0
600	1	2	"Like / Interest"	"N/A"	1
600	1	0	"Profile Info"	"N/A"	0
600	1	1	"Friend"	"N/A"	1
600	1	1	"Friend"	"N/A"	1
600	1	3	"Check-in"	"N/A"	0
600	1	5	"Photo Album"	"EVERYONE"	1
600	1	5	"Photo Album"	"EVERYONE"	1
600	1	3	"Check-in"	"N/A"	1
600	1	5	"Photo Album"	"CUSTOM"	1
600	1	5	"Photo Album"	"FRIENDS"	1
600	1	5	"Photo Album"	"EVERYONE"	1
600	1	3	"Check-in"	"N/A"	1
600	1	3	"Check-in"	"N/A"	1
600	1	5	"Photo Album"	"FRIENDS-OF-FRIENDS"	0
600	1	5	"Photo Album"	"EVERYONE"	0
600	1	5	"Photo Album"	"EVERYONE"	0
600	1	5	"Photo Album"	"CUSTOM"	0
600	1	5	"Photo Album"	"FRIENDS"	1
600	1	3	"Check-in"	"N/A"	1
600	1	3	"Check-in"	"N/A"	1
600	1	5	"Photo Album"	"FRIENDS"	0
600	1	3	"Check-in"	"N/A"	1
600	1	5	"Photo Album"	"CUSTOM"	1
600	1	3	"Check-in"	"N/A"	1
600	1	3	"Check-in"	"N/A"	1
600	1	5	"Photo Album"	"EVERYONE"	1
600	1	5	"Photo Album"	"EVERYONE"	0
600	1	6	"Photo"	"N/A"	0
600	1	6	"Photo"	"N/A"	0
600	1	6	"Photo"	"N/A"	0
600	1	6	"Photo"	"N/A"	1
600	1	6	"Photo"	"N/A"	0
600	1	6	"Photo"	"N/A"	1
600	1	6	"Photo"	"N/A"	0
600	1	6	"Photo"	"N/A"	1
600	1	6	"Photo"	"N/A"	0
600	1	6	"Photo"	"N/A"	1
600	1	6	"Photo"	"N/A"	0
600	1	6	"Photo"	"N/A"	0
600	1	6	"Photo"	"N/A"	0
600	1	6	"Photo"	"N/A"	0
600	1	6	"Photo"	"N/A"	0
600	1	6	"Photo"	"N/A"	0
600	1	4	"Status Update"	"CUSTOM"	1
600	1	4	"Status Update"	"CUSTOM"	1
600	1	4	"Status Update"	"CUSTOM"	1
600	1	4	"Status Update"	"CUSTOM"	1
600	1	4	"Status Update"	"CUSTOM"	1
600	1	4	"Status Update"	"CUSTOM"	1
600	1	4	"Status Update"	"N/A"	1
600	1	4	"Status Update"	"N/A"	1
600	1	4	"Status Update"	"CUSTOM"	1
600	1	4	"Status Update"	"CUSTOM"	1
600	1	4	"Status Update"	"CUSTOM"	1
600	1	4	"Status Update"	"CUSTOM"	1
600	1	4	"Status Update"	"CUSTOM"	1
600	1	4	"Status Update"	"CUSTOM"	1
600	1	1	"Friend"	"N/A"	1
600	1	2	"Like / Interest"	"N/A"	1
600	1	5	"Photo Album"	"CUSTOM"	0
600	1	4	"Status Update"	"CUSTOM"	1
600	1	0	"Profile Info"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	1
609	2	1	"Friend"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	1
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	1
609	2	1	"Friend"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	1
609	2	0	"Profile Info"	"N/A"	1
609	2	0	"Profile Info"	"N/A"	1
609	2	0	"Profile Info"	"N/A"	1
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	1
609	2	0	"Profile Info"	"N/A"	1
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	1
609	2	0	"Profile Info"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	1
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	1
609	2	0	"Profile Info"	"N/A"	1
609	2	1	"Friend"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	5	"Photo Album"	"EVERYONE"	1
609	2	6	"Photo"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	5	"Photo Album"	"CUSTOM"	0
609	2	6	"Photo"	"N/A"	0
609	2	5	"Photo Album"	"FRIENDS-OF-FRIENDS"	1
609	2	4	"Status Update"	"FRIENDS"	0
609	2	4	"Status Update"	"FRIENDS"	1
609	2	4	"Status Update"	"FRIENDS"	1
609	2	4	"Status Update"	"FRIENDS"	1
609	2	4	"Status Update"	"FRIENDS"	1
609	2	4	"Status Update"	"FRIENDS"	1
609	2	4	"Status Update"	"FRIENDS"	0
609	2	4	"Status Update"	"FRIENDS"	1
609	2	4	"Status Update"	"FRIENDS"	1
609	2	4	"Status Update"	"FRIENDS"	1
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	1
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	1
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	1
609	2	6	"Photo"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	6	"Photo"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	1
609	2	6	"Photo"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	0	"Profile Info"	"N/A"	1
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
609	2	1	"Friend"	"N/A"	0
621	2	2	"Like / Interest"	"N/A"	1
621	2	2	"Like / Interest"	"N/A"	1
621	2	2	"Like / Interest"	"N/A"	1
621	2	0	"Profile Info"	"N/A"	1
621	2	1	"Friend"	"N/A"	0
621	2	0	"Profile Info"	"N/A"	1
621	2	2	"Like / Interest"	"N/A"	1
621	2	1	"Friend"	"N/A"	0
621	2	2	"Like / Interest"	"N/A"	1
621	2	0	"Profile Info"	"N/A"	1
621	2	0	"Profile Info"	"N/A"	1
621	2	1	"Friend"	"N/A"	0
621	2	1	"Friend"	"N/A"	0
621	2	1	"Friend"	"N/A"	0
621	2	0	"Profile Info"	"N/A"	1
621	2	1	"Friend"	"N/A"	0
621	2	1	"Friend"	"N/A"	0
621	2	2	"Like / Interest"	"N/A"	1
621	2	0	"Profile Info"	"N/A"	1
621	2	0	"Profile Info"	"N/A"	1
621	2	0	"Profile Info"	"N/A"	1
621	2	1	"Friend"	"N/A"	0
621	2	2	"Like / Interest"	"N/A"	1
621	2	1	"Friend"	"N/A"	0
621	2	0	"Profile Info"	"N/A"	1
621	2	2	"Like / Interest"	"N/A"	1
621	2	2	"Like / Interest"	"N/A"	1
621	2	0	"Profile Info"	"N/A"	1
621	2	0	"Profile Info"	"N/A"	1
621	2	0	"Profile Info"	"N/A"	1
621	2	1	"Friend"	"N/A"	0
621	2	2	"Like / Interest"	"N/A"	1
621	2	1	"Friend"	"N/A"	0
621	2	0	"Profile Info"	"N/A"	1
621	2	2	"Like / Interest"	"N/A"	1
621	2	2	"Like / Interest"	"N/A"	1
621	2	0	"Profile Info"	"N/A"	1
621	2	2	"Like / Interest"	"N/A"	1
621	2	1	"Friend"	"N/A"	0
621	2	1	"Friend"	"N/A"	0
621	2	2	"Like / Interest"	"N/A"	1
621	2	1	"Friend"	"N/A"	0
621	2	6	"Photo"	"N/A"	1
621	2	5	"Photo Album"	"FRIENDS"	0
621	2	3	"Check-in"	"N/A"	1
621	2	6	"Photo"	"N/A"	1
621	2	6	"Photo"	"N/A"	1
621	2	5	"Photo Album"	"EVERYONE"	1
621	2	6	"Photo"	"N/A"	1
621	2	6	"Photo"	"N/A"	1
621	2	3	"Check-in"	"N/A"	1
621	2	6	"Photo"	"N/A"	0
621	2	3	"Check-in"	"N/A"	1
621	2	5	"Photo Album"	"FRIENDS"	1
621	2	6	"Photo"	"N/A"	1
621	2	5	"Photo Album"	"FRIENDS"	0
621	2	6	"Photo"	"N/A"	0
621	2	6	"Photo"	"N/A"	0
621	2	5	"Photo Album"	"FRIENDS"	0
621	2	3	"Check-in"	"N/A"	1
621	2	3	"Check-in"	"N/A"	1
621	2	6	"Photo"	"N/A"	0
621	2	5	"Photo Album"	"CUSTOM"	1
621	2	6	"Photo"	"N/A"	1
621	2	3	"Check-in"	"N/A"	0
621	2	3	"Check-in"	"N/A"	1
621	2	5	"Photo Album"	"EVERYONE"	1
621	2	5	"Photo Album"	"FRIENDS"	1
621	2	3	"Check-in"	"N/A"	1
621	2	5	"Photo Album"	"FRIENDS"	0
621	2	3	"Check-in"	"N/A"	1
621	2	6	"Photo"	"N/A"	1
621	2	3	"Check-in"	"N/A"	1
621	2	3	"Check-in"	"N/A"	1
621	2	5	"Photo Album"	"FRIENDS"	0
621	2	5	"Photo Album"	"FRIENDS"	1
621	2	6	"Photo"	"N/A"	0
621	2	5	"Photo Album"	"FRIENDS"	0
621	2	6	"Photo"	"N/A"	1
621	2	6	"Photo"	"N/A"	0
621	2	3	"Check-in"	"N/A"	1
621	2	3	"Check-in"	"N/A"	1
621	2	3	"Check-in"	"N/A"	1
621	2	6	"Photo"	"N/A"	0
621	2	4	"Status Update"	"FRIENDS"	1
621	2	4	"Status Update"	"FRIENDS"	1
621	2	4	"Status Update"	"FRIENDS"	1
621	2	4	"Status Update"	"FRIENDS"	1
621	2	4	"Status Update"	"FRIENDS"	1
621	2	4	"Status Update"	"FRIENDS"	1
621	2	4	"Status Update"	"FRIENDS"	1
621	2	4	"Status Update"	"FRIENDS"	1
621	2	4	"Status Update"	"FRIENDS"	1
621	2	4	"Status Update"	"FRIENDS"	1
621	2	4	"Status Update"	"FRIENDS"	1
621	2	4	"Status Update"	"FRIENDS"	1
621	2	4	"Status Update"	"N/A"	1
621	2	4	"Status Update"	"FRIENDS"	1
621	2	0	"Profile Info"	"N/A"	1
621	2	1	"Friend"	"N/A"	0
624	1	5	"Photo Album"	"FRIENDS"	1
624	1	1	"Friend"	"N/A"	1
624	1	2	"Like / Interest"	"N/A"	1
624	1	5	"Photo Album"	"FRIENDS"	1
624	1	5	"Photo Album"	"FRIENDS"	1
624	1	2	"Like / Interest"	"N/A"	1
624	1	2	"Like / Interest"	"N/A"	1
624	1	2	"Like / Interest"	"N/A"	1
624	1	1	"Friend"	"N/A"	1
624	1	1	"Friend"	"N/A"	1
624	1	2	"Like / Interest"	"N/A"	1
624	1	5	"Photo Album"	"FRIENDS"	1
624	1	0	"Profile Info"	"N/A"	0
624	1	0	"Profile Info"	"N/A"	0
624	1	1	"Friend"	"N/A"	1
624	1	2	"Like / Interest"	"N/A"	1
624	1	5	"Photo Album"	"FRIENDS"	1
624	1	1	"Friend"	"N/A"	1
624	1	0	"Profile Info"	"N/A"	0
624	1	0	"Profile Info"	"N/A"	0
624	1	5	"Photo Album"	"CUSTOM"	0
624	1	1	"Friend"	"N/A"	1
624	1	2	"Like / Interest"	"N/A"	1
624	1	1	"Friend"	"N/A"	1
624	1	5	"Photo Album"	"FRIENDS"	0
624	1	0	"Profile Info"	"N/A"	0
624	1	1	"Friend"	"N/A"	1
624	1	0	"Profile Info"	"N/A"	1
624	1	1	"Friend"	"N/A"	1
624	1	2	"Like / Interest"	"N/A"	1
624	1	0	"Profile Info"	"N/A"	1
624	1	1	"Friend"	"N/A"	1
624	1	0	"Profile Info"	"N/A"	1
624	1	2	"Like / Interest"	"N/A"	1
624	1	5	"Photo Album"	"FRIENDS"	1
624	1	1	"Friend"	"N/A"	1
624	1	0	"Profile Info"	"N/A"	1
624	1	0	"Profile Info"	"N/A"	1
624	1	1	"Friend"	"N/A"	1
624	1	5	"Photo Album"	"CUSTOM"	0
624	1	5	"Photo Album"	"FRIENDS"	1
624	1	2	"Like / Interest"	"N/A"	1
624	1	2	"Like / Interest"	"N/A"	1
624	1	0	"Profile Info"	"N/A"	0
624	1	5	"Photo Album"	"EVERYONE"	1
624	1	2	"Like / Interest"	"N/A"	1
624	1	0	"Profile Info"	"N/A"	1
624	1	5	"Photo Album"	"FRIENDS"	1
624	1	1	"Friend"	"N/A"	1
624	1	0	"Profile Info"	"N/A"	1
624	1	2	"Like / Interest"	"N/A"	1
624	1	0	"Profile Info"	"N/A"	0
624	1	2	"Like / Interest"	"N/A"	1
624	1	1	"Friend"	"N/A"	1
624	1	3	"Check-in"	"N/A"	0
624	1	3	"Check-in"	"N/A"	0
624	1	3	"Check-in"	"N/A"	0
624	1	3	"Check-in"	"N/A"	0
624	1	3	"Check-in"	"N/A"	0
624	1	3	"Check-in"	"N/A"	0
624	1	3	"Check-in"	"N/A"	0
624	1	3	"Check-in"	"N/A"	0
624	1	3	"Check-in"	"N/A"	0
624	1	3	"Check-in"	"N/A"	0
624	1	3	"Check-in"	"N/A"	0
624	1	3	"Check-in"	"N/A"	0
624	1	3	"Check-in"	"N/A"	0
624	1	3	"Check-in"	"N/A"	0
624	1	4	"Status Update"	"CUSTOM"	1
624	1	6	"Photo"	"N/A"	1
624	1	6	"Photo"	"N/A"	0
624	1	6	"Photo"	"N/A"	1
624	1	6	"Photo"	"N/A"	1
624	1	6	"Photo"	"N/A"	1
624	1	4	"Status Update"	"CUSTOM"	0
624	1	4	"Status Update"	"CUSTOM"	0
624	1	4	"Status Update"	"CUSTOM"	1
624	1	4	"Status Update"	"CUSTOM"	0
624	1	4	"Status Update"	"CUSTOM"	0
624	1	6	"Photo"	"N/A"	1
624	1	6	"Photo"	"N/A"	1
624	1	4	"Status Update"	"CUSTOM"	1
624	1	6	"Photo"	"N/A"	1
624	1	4	"Status Update"	"CUSTOM"	1
624	1	4	"Status Update"	"CUSTOM"	1
624	1	4	"Status Update"	"CUSTOM"	0
624	1	4	"Status Update"	"CUSTOM"	1
624	1	6	"Photo"	"N/A"	1
624	1	6	"Photo"	"N/A"	0
624	1	4	"Status Update"	"CUSTOM"	1
624	1	6	"Photo"	"N/A"	1
624	1	6	"Photo"	"N/A"	1
624	1	6	"Photo"	"N/A"	0
624	1	6	"Photo"	"N/A"	1
624	1	6	"Photo"	"N/A"	1
624	1	4	"Status Update"	"CUSTOM"	1
624	1	6	"Photo"	"N/A"	0
624	1	4	"Status Update"	"CUSTOM"	1
624	1	1	"Friend"	"N/A"	1
624	1	0	"Profile Info"	"N/A"	1
645	2	0	"Profile Info"	"N/A"	0
645	2	1	"Friend"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	0	"Profile Info"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	0	"Profile Info"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	0	"Profile Info"	"N/A"	1
645	2	0	"Profile Info"	"N/A"	1
645	2	0	"Profile Info"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	0	"Profile Info"	"N/A"	0
645	2	0	"Profile Info"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	0	"Profile Info"	"N/A"	1
645	2	0	"Profile Info"	"N/A"	1
645	2	0	"Profile Info"	"N/A"	1
645	2	0	"Profile Info"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	1	"Friend"	"N/A"	0
645	2	0	"Profile Info"	"N/A"	1
645	2	0	"Profile Info"	"N/A"	1
645	2	6	"Photo"	"N/A"	0
645	2	6	"Photo"	"N/A"	0
645	2	6	"Photo"	"N/A"	1
645	2	6	"Photo"	"N/A"	1
645	2	6	"Photo"	"N/A"	0
645	2	5	"Photo Album"	"EVERYONE"	0
645	2	6	"Photo"	"N/A"	0
645	2	6	"Photo"	"N/A"	0
645	2	6	"Photo"	"N/A"	0
645	2	6	"Photo"	"N/A"	0
645	2	5	"Photo Album"	"FRIENDS"	1
645	2	6	"Photo"	"N/A"	1
645	2	6	"Photo"	"N/A"	0
645	2	6	"Photo"	"N/A"	0
645	2	6	"Photo"	"N/A"	0
645	2	6	"Photo"	"N/A"	0
645	2	5	"Photo Album"	"FRIENDS"	1
645	2	6	"Photo"	"N/A"	0
645	2	6	"Photo"	"N/A"	0
645	2	4	"Status Update"	"FRIENDS"	1
645	2	4	"Status Update"	"FRIENDS"	1
645	2	4	"Status Update"	"FRIENDS"	1
645	2	4	"Status Update"	"N/A"	1
645	2	4	"Status Update"	"FRIENDS"	1
645	2	4	"Status Update"	"FRIENDS"	0
645	2	4	"Status Update"	"FRIENDS"	1
645	2	4	"Status Update"	"FRIENDS"	1
645	2	4	"Status Update"	"FRIENDS"	1
645	2	4	"Status Update"	"FRIENDS"	1
645	2	4	"Status Update"	"FRIENDS"	1
645	2	4	"Status Update"	"FRIENDS"	1
645	2	4	"Status Update"	"FRIENDS"	1
645	2	4	"Status Update"	"FRIENDS"	0
645	2	4	"Status Update"	"FRIENDS"	0
645	2	6	"Photo"	"N/A"	0
645	2	0	"Profile Info"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	4	"Status Update"	"FRIENDS"	1
645	2	6	"Photo"	"N/A"	0
645	2	0	"Profile Info"	"N/A"	1
645	2	6	"Photo"	"N/A"	0
645	2	1	"Friend"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	0	"Profile Info"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	1	"Friend"	"N/A"	1
645	2	4	"Status Update"	"FRIENDS"	0
645	2	4	"Status Update"	"FRIENDS"	1
645	2	0	"Profile Info"	"N/A"	1
645	2	6	"Photo"	"N/A"	0
645	2	0	"Profile Info"	"N/A"	1
645	2	2	"Like / Interest"	"N/A"	1
645	2	4	"Status Update"	"FRIENDS"	1
645	2	6	"Photo"	"N/A"	0
657	2	1	"Friend"	"N/A"	0
657	2	0	"Profile Info"	"N/A"	1
657	2	2	"Like / Interest"	"N/A"	1
657	2	0	"Profile Info"	"N/A"	1
657	2	0	"Profile Info"	"N/A"	1
657	2	0	"Profile Info"	"N/A"	1
657	2	1	"Friend"	"N/A"	0
657	2	1	"Friend"	"N/A"	0
657	2	2	"Like / Interest"	"N/A"	1
657	2	2	"Like / Interest"	"N/A"	1
657	2	0	"Profile Info"	"N/A"	1
657	2	1	"Friend"	"N/A"	0
657	2	2	"Like / Interest"	"N/A"	1
657	2	0	"Profile Info"	"N/A"	1
657	2	0	"Profile Info"	"N/A"	1
657	2	0	"Profile Info"	"N/A"	0
657	2	1	"Friend"	"N/A"	0
657	2	2	"Like / Interest"	"N/A"	1
657	2	2	"Like / Interest"	"N/A"	1
657	2	1	"Friend"	"N/A"	0
657	2	0	"Profile Info"	"N/A"	1
657	2	1	"Friend"	"N/A"	0
657	2	1	"Friend"	"N/A"	0
657	2	0	"Profile Info"	"N/A"	1
657	2	0	"Profile Info"	"N/A"	1
657	2	0	"Profile Info"	"N/A"	1
657	2	2	"Like / Interest"	"N/A"	1
657	2	1	"Friend"	"N/A"	0
657	2	2	"Like / Interest"	"N/A"	1
657	2	1	"Friend"	"N/A"	0
657	2	1	"Friend"	"N/A"	0
657	2	2	"Like / Interest"	"N/A"	1
657	2	1	"Friend"	"N/A"	0
657	2	1	"Friend"	"N/A"	0
657	2	1	"Friend"	"N/A"	0
657	2	0	"Profile Info"	"N/A"	1
657	2	0	"Profile Info"	"N/A"	1
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	5	"Photo Album"	"EVERYONE"	1
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	5	"Photo Album"	"CUSTOM"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	1	"Friend"	"N/A"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	1	"Friend"	"N/A"	0
657	2	1	"Friend"	"N/A"	0
657	2	0	"Profile Info"	"N/A"	1
657	2	0	"Profile Info"	"N/A"	1
657	2	1	"Friend"	"N/A"	0
657	2	0	"Profile Info"	"N/A"	1
657	2	1	"Friend"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	0	"Profile Info"	"N/A"	1
657	2	0	"Profile Info"	"N/A"	1
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	0	"Profile Info"	"N/A"	1
657	2	1	"Friend"	"N/A"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	0	"Profile Info"	"N/A"	1
657	2	6	"Photo"	"N/A"	0
657	2	5	"Photo Album"	"FRIENDS"	0
657	2	1	"Friend"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	1	"Friend"	"N/A"	0
657	2	1	"Friend"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	6	"Photo"	"N/A"	0
657	2	5	"Photo Album"	"FRIENDS"	0
666	1	0	"Profile Info"	"N/A"	0
666	1	1	"Friend"	"N/A"	1
666	1	1	"Friend"	"N/A"	1
